date_id,item_dept,store,item_qty,net_sales,item_qty_lag_1,net_sales_lag_1,item_qty_lag_2,net_sales_lag_2,item_qty_lag_3,net_sales_lag_3,item_qty_lag_4,net_sales_lag_4,item_qty_lag_5,net_sales_lag_5
2021-11-30,Grocery,ABC,2610.866,530571.926,1032.0,268409.853,1121.0,295979.148,967.0,235509.804035,1066.0,260525.07303,3128.67,546608.316016
2021-11-30,Grocery,XYZ,3611.741,672377.972028,2610.866,530571.926,1032.0,268409.853,1121.0,295979.148,967.0,235509.804035,1066.0,260525.07303
2021-11-30,Household,ABC,1002.0,274757.217,3611.741,672377.972028,2610.866,530571.926,1032.0,268409.853,1121.0,295979.148,967.0,235509.804035
2021-11-30,Household,XYZ,1087.0,264261.555,1002.0,274757.217,3611.741,672377.972028,2610.866,530571.926,1032.0,268409.853,1121.0,295979.148
2021-12-01,Beverages,ABC,1015.0,266177.58402,1087.0,264261.555,1002.0,274757.217,3611.741,672377.972028,2610.866,530571.926,1032.0,268409.853
2021-12-01,Beverages,XYZ,1056.0,247261.28196,1015.0,266177.58402,1087.0,264261.555,1002.0,274757.217,3611.741,672377.972028,2610.866,530571.926
2021-12-01,Grocery,ABC,2893.41,539465.524988,1056.0,247261.28196,1015.0,266177.58402,1087.0,264261.555,1002.0,274757.217,3611.741,672377.972028
2021-12-01,Grocery,XYZ,3262.585,597663.443906,2893.41,539465.524988,1056.0,247261.28196,1015.0,266177.58402,1087.0,264261.555,1002.0,274757.217
2021-12-01,Household,ABC,1195.0,330971.126066,3262.585,597663.443906,2893.41,539465.524988,1056.0,247261.28196,1015.0,266177.58402,1087.0,264261.555
2021-12-01,Household,XYZ,1170.0,280659.69101,1195.0,330971.126066,3262.585,597663.443906,2893.41,539465.524988,1056.0,247261.28196,1015.0,266177.58402
2021-12-02,Beverages,ABC,1308.0,377534.327,1170.0,280659.69101,1195.0,330971.126066,3262.585,597663.443906,2893.41,539465.524988,1056.0,247261.28196
2021-12-02,Beverages,XYZ,1071.0,217649.746,1308.0,377534.327,1170.0,280659.69101,1195.0,330971.126066,3262.585,597663.443906,2893.41,539465.524988
2021-12-02,Grocery,ABC,2631.074,525587.86102,1071.0,217649.746,1308.0,377534.327,1170.0,280659.69101,1195.0,330971.126066,3262.585,597663.443906
2021-12-02,Grocery,XYZ,3223.0099999999998,619548.981,2631.074,525587.86102,1071.0,217649.746,1308.0,377534.327,1170.0,280659.69101,1195.0,330971.126066
2021-12-02,Household,ABC,1236.0,310415.876,3223.0099999999998,619548.981,2631.074,525587.86102,1071.0,217649.746,1308.0,377534.327,1170.0,280659.69101
2021-12-02,Household,XYZ,1039.0,285027.261,1236.0,310415.876,3223.0099999999998,619548.981,2631.074,525587.86102,1071.0,217649.746,1308.0,377534.327
2021-12-03,Beverages,ABC,1577.0,457478.41401,1039.0,285027.261,1236.0,310415.876,3223.0099999999998,619548.981,2631.074,525587.86102,1071.0,217649.746
2021-12-03,Beverages,XYZ,1409.0,337323.404,1577.0,457478.41401,1039.0,285027.261,1236.0,310415.876,3223.0099999999998,619548.981,2631.074,525587.86102
2021-12-03,Grocery,ABC,2679.058,518151.16701,1409.0,337323.404,1577.0,457478.41401,1039.0,285027.261,1236.0,310415.876,3223.0099999999998,619548.981
2021-12-03,Grocery,XYZ,3628.201,632564.85198,2679.058,518151.16701,1409.0,337323.404,1577.0,457478.41401,1039.0,285027.261,1236.0,310415.876
2021-12-03,Household,ABC,1127.0,287172.73799,3628.201,632564.85198,2679.058,518151.16701,1409.0,337323.404,1577.0,457478.41401,1039.0,285027.261
2021-12-03,Household,XYZ,1288.0,309499.83301,1127.0,287172.73799,3628.201,632564.85198,2679.058,518151.16701,1409.0,337323.404,1577.0,457478.41401
2021-12-04,Beverages,ABC,1143.0,319839.57102,1288.0,309499.83301,1127.0,287172.73799,3628.201,632564.85198,2679.058,518151.16701,1409.0,337323.404
2021-12-04,Beverages,XYZ,1364.0,361320.264,1143.0,319839.57102,1288.0,309499.83301,1127.0,287172.73799,3628.201,632564.85198,2679.058,518151.16701
2021-12-04,Grocery,ABC,2714.324,546361.472998,1364.0,361320.264,1143.0,319839.57102,1288.0,309499.83301,1127.0,287172.73799,3628.201,632564.85198
2021-12-04,Grocery,XYZ,3914.738,701695.809988,2714.324,546361.472998,1364.0,361320.264,1143.0,319839.57102,1288.0,309499.83301,1127.0,287172.73799
2021-12-04,Household,ABC,1170.0,310744.715066,3914.738,701695.809988,2714.324,546361.472998,1364.0,361320.264,1143.0,319839.57102,1288.0,309499.83301
2021-12-04,Household,XYZ,1275.0,304631.77301,1170.0,310744.715066,3914.738,701695.809988,2714.324,546361.472998,1364.0,361320.264,1143.0,319839.57102
2021-12-05,Beverages,ABC,1111.0,332207.132,1275.0,304631.77301,1170.0,310744.715066,3914.738,701695.809988,2714.324,546361.472998,1364.0,361320.264
2021-12-05,Beverages,XYZ,1138.0,317474.915,1111.0,332207.132,1275.0,304631.77301,1170.0,310744.715066,3914.738,701695.809988,2714.324,546361.472998
2021-12-05,Grocery,ABC,2588.766,535520.37402,1138.0,317474.915,1111.0,332207.132,1275.0,304631.77301,1170.0,310744.715066,3914.738,701695.809988
2021-12-05,Grocery,XYZ,4131.75,763186.038985,2588.766,535520.37402,1138.0,317474.915,1111.0,332207.132,1275.0,304631.77301,1170.0,310744.715066
2021-12-05,Household,ABC,1232.0,320398.30298,4131.75,763186.038985,2588.766,535520.37402,1138.0,317474.915,1111.0,332207.132,1275.0,304631.77301
2021-12-05,Household,XYZ,1466.0,371701.672022,1232.0,320398.30298,4131.75,763186.038985,2588.766,535520.37402,1138.0,317474.915,1111.0,332207.132
2021-12-06,Beverages,ABC,1019.0,236848.848988,1466.0,371701.672022,1232.0,320398.30298,4131.75,763186.038985,2588.766,535520.37402,1138.0,317474.915
2021-12-06,Beverages,XYZ,827.0,172993.173,1019.0,236848.848988,1466.0,371701.672022,1232.0,320398.30298,4131.75,763186.038985,2588.766,535520.37402
2021-12-06,Grocery,ABC,2178.012,429775.313978,827.0,172993.173,1019.0,236848.848988,1466.0,371701.672022,1232.0,320398.30298,4131.75,763186.038985
2021-12-06,Grocery,XYZ,2828.311,513100.836005,2178.012,429775.313978,827.0,172993.173,1019.0,236848.848988,1466.0,371701.672022,1232.0,320398.30298
2021-12-06,Household,ABC,1079.0,258222.938978,2828.311,513100.836005,2178.012,429775.313978,827.0,172993.173,1019.0,236848.848988,1466.0,371701.672022
2021-12-06,Household,XYZ,1025.0,258674.056986,1079.0,258222.938978,2828.311,513100.836005,2178.012,429775.313978,827.0,172993.173,1019.0,236848.848988
2021-12-07,Beverages,ABC,1135.0,196671.376,1025.0,258674.056986,1079.0,258222.938978,2828.311,513100.836005,2178.012,429775.313978,827.0,172993.173
2021-12-07,Beverages,XYZ,875.0,199525.545,1135.0,196671.376,1025.0,258674.056986,1079.0,258222.938978,2828.311,513100.836005,2178.012,429775.313978
2021-12-07,Grocery,ABC,1906.29,371493.671,875.0,199525.545,1135.0,196671.376,1025.0,258674.056986,1079.0,258222.938978,2828.311,513100.836005
2021-12-07,Grocery,XYZ,2704.628,479451.78402,1906.29,371493.671,875.0,199525.545,1135.0,196671.376,1025.0,258674.056986,1079.0,258222.938978
2021-12-07,Household,ABC,824.0,197708.779,2704.628,479451.78402,1906.29,371493.671,875.0,199525.545,1135.0,196671.376,1025.0,258674.056986
2021-12-07,Household,XYZ,881.0,191597.15901,824.0,197708.779,2704.628,479451.78402,1906.29,371493.671,875.0,199525.545,1135.0,196671.376
2021-12-08,Beverages,ABC,1026.0,337323.11,881.0,191597.15901,824.0,197708.779,2704.628,479451.78402,1906.29,371493.671,875.0,199525.545
2021-12-08,Beverages,XYZ,1102.0,267251.43,1026.0,337323.11,881.0,191597.15901,824.0,197708.779,2704.628,479451.78402,1906.29,371493.671
2021-12-08,Grocery,ABC,2357.361,500976.425,1102.0,267251.43,1026.0,337323.11,881.0,191597.15901,824.0,197708.779,2704.628,479451.78402
2021-12-08,Grocery,XYZ,2846.032,514849.202016,2357.361,500976.425,1102.0,267251.43,1026.0,337323.11,881.0,191597.15901,824.0,197708.779
2021-12-08,Household,ABC,981.0,253374.0,2846.032,514849.202016,2357.361,500976.425,1102.0,267251.43,1026.0,337323.11,881.0,191597.15901
2021-12-08,Household,XYZ,848.0,214259.32401,981.0,253374.0,2846.032,514849.202016,2357.361,500976.425,1102.0,267251.43,1026.0,337323.11
2021-12-09,Beverages,ABC,1310.0,313175.426,848.0,214259.32401,981.0,253374.0,2846.032,514849.202016,2357.361,500976.425,1102.0,267251.43
2021-12-09,Beverages,XYZ,1104.0,255970.70102,1310.0,313175.426,848.0,214259.32401,981.0,253374.0,2846.032,514849.202016,2357.361,500976.425
2021-12-09,Grocery,ABC,2315.716,493643.69302,1104.0,255970.70102,1310.0,313175.426,848.0,214259.32401,981.0,253374.0,2846.032,514849.202016
2021-12-09,Grocery,XYZ,3219.296,588795.674994,2315.716,493643.69302,1104.0,255970.70102,1310.0,313175.426,848.0,214259.32401,981.0,253374.0
2021-12-09,Household,ABC,1006.0,252415.84599,3219.296,588795.674994,2315.716,493643.69302,1104.0,255970.70102,1310.0,313175.426,848.0,214259.32401
2021-12-09,Household,XYZ,1050.0,250085.121,1006.0,252415.84599,3219.296,588795.674994,2315.716,493643.69302,1104.0,255970.70102,1310.0,313175.426
2021-12-10,Beverages,ABC,1517.0,384773.18,1050.0,250085.121,1006.0,252415.84599,3219.296,588795.674994,2315.716,493643.69302,1104.0,255970.70102
2021-12-10,Beverages,XYZ,1225.0,390335.58,1517.0,384773.18,1050.0,250085.121,1006.0,252415.84599,3219.296,588795.674994,2315.716,493643.69302
2021-12-10,Grocery,ABC,2564.629,491920.06,1225.0,390335.58,1517.0,384773.18,1050.0,250085.121,1006.0,252415.84599,3219.296,588795.674994
2021-12-10,Grocery,XYZ,3042.477,553625.218,2564.629,491920.06,1225.0,390335.58,1517.0,384773.18,1050.0,250085.121,1006.0,252415.84599
2021-12-10,Household,ABC,1155.0,304055.02,3042.477,553625.218,2564.629,491920.06,1225.0,390335.58,1517.0,384773.18,1050.0,250085.121
2021-12-10,Household,XYZ,998.0,251173.999,1155.0,304055.02,3042.477,553625.218,2564.629,491920.06,1225.0,390335.58,1517.0,384773.18
2021-12-11,Beverages,ABC,1289.0,345468.227003,998.0,251173.999,1155.0,304055.02,3042.477,553625.218,2564.629,491920.06,1225.0,390335.58
2021-12-11,Beverages,XYZ,1246.0,305415.09,1289.0,345468.227003,998.0,251173.999,1155.0,304055.02,3042.477,553625.218,2564.629,491920.06
2021-12-11,Grocery,ABC,3041.035,807206.269,1246.0,305415.09,1289.0,345468.227003,998.0,251173.999,1155.0,304055.02,3042.477,553625.218
2021-12-11,Grocery,XYZ,3661.503,691048.76,3041.035,807206.269,1246.0,305415.09,1289.0,345468.227003,998.0,251173.999,1155.0,304055.02
2021-12-11,Household,ABC,1409.0,372201.71199,3661.503,691048.76,3041.035,807206.269,1246.0,305415.09,1289.0,345468.227003,998.0,251173.999
2021-12-11,Household,XYZ,1214.0,282554.0,1409.0,372201.71199,3661.503,691048.76,3041.035,807206.269,1246.0,305415.09,1289.0,345468.227003
2021-12-12,Beverages,ABC,1040.0,214066.0,1214.0,282554.0,1409.0,372201.71199,3661.503,691048.76,3041.035,807206.269,1246.0,305415.09
2021-12-12,Beverages,XYZ,1155.0,262314.06098,1040.0,214066.0,1214.0,282554.0,1409.0,372201.71199,3661.503,691048.76,3041.035,807206.269
2021-12-12,Grocery,ABC,2599.476,527598.635,1155.0,262314.06098,1040.0,214066.0,1214.0,282554.0,1409.0,372201.71199,3661.503,691048.76
2021-12-12,Grocery,XYZ,3849.976,701132.960976,2599.476,527598.635,1155.0,262314.06098,1040.0,214066.0,1214.0,282554.0,1409.0,372201.71199
2021-12-12,Household,ABC,1157.0,295090.203,3849.976,701132.960976,2599.476,527598.635,1155.0,262314.06098,1040.0,214066.0,1214.0,282554.0
2021-12-12,Household,XYZ,1409.0,342194.02698,1157.0,295090.203,3849.976,701132.960976,2599.476,527598.635,1155.0,262314.06098,1040.0,214066.0
2021-12-13,Beverages,ABC,919.0,213907.015,1409.0,342194.02698,1157.0,295090.203,3849.976,701132.960976,2599.476,527598.635,1155.0,262314.06098
2021-12-13,Beverages,XYZ,864.0,187263.05,919.0,213907.015,1409.0,342194.02698,1157.0,295090.203,3849.976,701132.960976,2599.476,527598.635
2021-12-13,Grocery,ABC,2539.438,509005.021,864.0,187263.05,919.0,213907.015,1409.0,342194.02698,1157.0,295090.203,3849.976,701132.960976
2021-12-13,Grocery,XYZ,2993.164,558763.52399,2539.438,509005.021,864.0,187263.05,919.0,213907.015,1409.0,342194.02698,1157.0,295090.203
2021-12-13,Household,ABC,882.0,232708.77201000002,2993.164,558763.52399,2539.438,509005.021,864.0,187263.05,919.0,213907.015,1409.0,342194.02698
2021-12-13,Household,XYZ,1164.0,254218.166,882.0,232708.77201000002,2993.164,558763.52399,2539.438,509005.021,864.0,187263.05,919.0,213907.015
2021-12-14,Beverages,ABC,1446.0,408990.341,1164.0,254218.166,882.0,232708.77201000002,2993.164,558763.52399,2539.438,509005.021,864.0,187263.05
2021-12-14,Beverages,XYZ,944.0,270562.897,1446.0,408990.341,1164.0,254218.166,882.0,232708.77201000002,2993.164,558763.52399,2539.438,509005.021
2021-12-14,Grocery,ABC,2404.473,500161.409994,944.0,270562.897,1446.0,408990.341,1164.0,254218.166,882.0,232708.77201000002,2993.164,558763.52399
2021-12-14,Grocery,XYZ,3838.672,660567.39799,2404.473,500161.409994,944.0,270562.897,1446.0,408990.341,1164.0,254218.166,882.0,232708.77201000002
2021-12-14,Household,ABC,1119.0,271592.818,3838.672,660567.39799,2404.473,500161.409994,944.0,270562.897,1446.0,408990.341,1164.0,254218.166
2021-12-14,Household,XYZ,1007.0,234211.38203,1119.0,271592.818,3838.672,660567.39799,2404.473,500161.409994,944.0,270562.897,1446.0,408990.341
2021-12-15,Beverages,ABC,998.0,257779.894004,1007.0,234211.38203,1119.0,271592.818,3838.672,660567.39799,2404.473,500161.409994,944.0,270562.897
2021-12-15,Beverages,XYZ,984.0,250358.182,998.0,257779.894004,1007.0,234211.38203,1119.0,271592.818,3838.672,660567.39799,2404.473,500161.409994
2021-12-15,Grocery,ABC,2272.71,476119.36001,984.0,250358.182,998.0,257779.894004,1007.0,234211.38203,1119.0,271592.818,3838.672,660567.39799
2021-12-15,Grocery,XYZ,2996.919,524018.208016,2272.71,476119.36001,984.0,250358.182,998.0,257779.894004,1007.0,234211.38203,1119.0,271592.818
2021-12-15,Household,ABC,806.0,224580.673,2996.919,524018.208016,2272.71,476119.36001,984.0,250358.182,998.0,257779.894004,1007.0,234211.38203
2021-12-15,Household,XYZ,909.0,227572.74,806.0,224580.673,2996.919,524018.208016,2272.71,476119.36001,984.0,250358.182,998.0,257779.894004
2021-12-16,Beverages,ABC,1748.0,532931.43602,909.0,227572.74,806.0,224580.673,2996.919,524018.208016,2272.71,476119.36001,984.0,250358.182
2021-12-16,Beverages,XYZ,996.0,230770.125,1748.0,532931.43602,909.0,227572.74,806.0,224580.673,2996.919,524018.208016,2272.71,476119.36001
2021-12-16,Grocery,ABC,4088.5099999999998,949651.4801,996.0,230770.125,1748.0,532931.43602,909.0,227572.74,806.0,224580.673,2996.919,524018.208016
2021-12-16,Grocery,XYZ,3205.697,577046.42401,4088.5099999999998,949651.4801,996.0,230770.125,1748.0,532931.43602,909.0,227572.74,806.0,224580.673
2021-12-16,Household,ABC,943.0,257578.202,3205.697,577046.42401,4088.5099999999998,949651.4801,996.0,230770.125,1748.0,532931.43602,909.0,227572.74
2021-12-16,Household,XYZ,971.0,245538.041,943.0,257578.202,3205.697,577046.42401,4088.5099999999998,949651.4801,996.0,230770.125,1748.0,532931.43602
2021-12-17,Beverages,ABC,1150.0,352043.512,971.0,245538.041,943.0,257578.202,3205.697,577046.42401,4088.5099999999998,949651.4801,996.0,230770.125
2021-12-17,Beverages,XYZ,1021.0,259586.661,1150.0,352043.512,971.0,245538.041,943.0,257578.202,3205.697,577046.42401,4088.5099999999998,949651.4801
2021-12-17,Grocery,ABC,2327.104,538676.269003,1021.0,259586.661,1150.0,352043.512,971.0,245538.041,943.0,257578.202,3205.697,577046.42401
2021-12-17,Grocery,XYZ,3438.821,633639.818,2327.104,538676.269003,1021.0,259586.661,1150.0,352043.512,971.0,245538.041,943.0,257578.202
2021-12-17,Household,ABC,1041.0,276665.059005,3438.821,633639.818,2327.104,538676.269003,1021.0,259586.661,1150.0,352043.512,971.0,245538.041
2021-12-17,Household,XYZ,952.0,233766.087,1041.0,276665.059005,3438.821,633639.818,2327.104,538676.269003,1021.0,259586.661,1150.0,352043.512
2021-12-18,Beverages,ABC,1300.0,378060.71303,952.0,233766.087,1041.0,276665.059005,3438.821,633639.818,2327.104,538676.269003,1021.0,259586.661
2021-12-18,Beverages,XYZ,980.0,229051.291,1300.0,378060.71303,952.0,233766.087,1041.0,276665.059005,3438.821,633639.818,2327.104,538676.269003
2021-12-18,Grocery,ABC,2605.076,547156.85496,980.0,229051.291,1300.0,378060.71303,952.0,233766.087,1041.0,276665.059005,3438.821,633639.818
2021-12-18,Grocery,XYZ,3921.222,742581.80804,2605.076,547156.85496,980.0,229051.291,1300.0,378060.71303,952.0,233766.087,1041.0,276665.059005
2021-12-18,Household,ABC,1030.0,276014.3259,3921.222,742581.80804,2605.076,547156.85496,980.0,229051.291,1300.0,378060.71303,952.0,233766.087
2021-12-18,Household,XYZ,1280.0,309006.2,1030.0,276014.3259,3921.222,742581.80804,2605.076,547156.85496,980.0,229051.291,1300.0,378060.71303
2021-12-19,Beverages,ABC,991.0,273782.13802,1280.0,309006.2,1030.0,276014.3259,3921.222,742581.80804,2605.076,547156.85496,980.0,229051.291
2021-12-19,Beverages,XYZ,1462.0,450362.711,991.0,273782.13802,1280.0,309006.2,1030.0,276014.3259,3921.222,742581.80804,2605.076,547156.85496
2021-12-19,Grocery,ABC,2660.286,562719.568002,1462.0,450362.711,991.0,273782.13802,1280.0,309006.2,1030.0,276014.3259,3921.222,742581.80804
2021-12-19,Grocery,XYZ,3993.65,719254.51317,2660.286,562719.568002,1462.0,450362.711,991.0,273782.13802,1280.0,309006.2,1030.0,276014.3259
2021-12-19,Household,ABC,974.0,245294.21399,3993.65,719254.51317,2660.286,562719.568002,1462.0,450362.711,991.0,273782.13802,1280.0,309006.2
2021-12-19,Household,XYZ,1372.0,330373.3601,974.0,245294.21399,3993.65,719254.51317,2660.286,562719.568002,1462.0,450362.711,991.0,273782.13802
2021-12-20,Beverages,ABC,1304.0,392869.06193,1372.0,330373.3601,974.0,245294.21399,3993.65,719254.51317,2660.286,562719.568002,1462.0,450362.711
2021-12-20,Beverages,XYZ,888.0,191662.06,1304.0,392869.06193,1372.0,330373.3601,974.0,245294.21399,3993.65,719254.51317,2660.286,562719.568002
2021-12-20,Grocery,ABC,2611.897,576160.0311,888.0,191662.06,1304.0,392869.06193,1372.0,330373.3601,974.0,245294.21399,3993.65,719254.51317
2021-12-20,Grocery,XYZ,2863.373,541632.32898,2611.897,576160.0311,888.0,191662.06,1304.0,392869.06193,1372.0,330373.3601,974.0,245294.21399
2021-12-20,Household,ABC,1219.0,299405.96701,2863.373,541632.32898,2611.897,576160.0311,888.0,191662.06,1304.0,392869.06193,1372.0,330373.3601
2021-12-20,Household,XYZ,1001.0,239941.585,1219.0,299405.96701,2863.373,541632.32898,2611.897,576160.0311,888.0,191662.06,1304.0,392869.06193
2021-12-21,Beverages,ABC,1065.0,250002.63698,1001.0,239941.585,1219.0,299405.96701,2863.373,541632.32898,2611.897,576160.0311,888.0,191662.06
2021-12-21,Beverages,XYZ,845.0,200676.14,1065.0,250002.63698,1001.0,239941.585,1219.0,299405.96701,2863.373,541632.32898,2611.897,576160.0311
2021-12-21,Grocery,ABC,2690.96,561946.602,845.0,200676.14,1065.0,250002.63698,1001.0,239941.585,1219.0,299405.96701,2863.373,541632.32898
2021-12-21,Grocery,XYZ,2962.19,553325.022,2690.96,561946.602,845.0,200676.14,1065.0,250002.63698,1001.0,239941.585,1219.0,299405.96701
2021-12-21,Household,ABC,1075.0,297162.10397,2962.19,553325.022,2690.96,561946.602,845.0,200676.14,1065.0,250002.63698,1001.0,239941.585
2021-12-21,Household,XYZ,987.0,227971.02,1075.0,297162.10397,2962.19,553325.022,2690.96,561946.602,845.0,200676.14,1065.0,250002.63698
2021-12-22,Beverages,ABC,1525.0,459972.75003,987.0,227971.02,1075.0,297162.10397,2962.19,553325.022,2690.96,561946.602,845.0,200676.14
2021-12-22,Beverages,XYZ,998.0,262072.89,1525.0,459972.75003,987.0,227971.02,1075.0,297162.10397,2962.19,553325.022,2690.96,561946.602
2021-12-22,Grocery,ABC,2809.733,629791.24399,998.0,262072.89,1525.0,459972.75003,987.0,227971.02,1075.0,297162.10397,2962.19,553325.022
2021-12-22,Grocery,XYZ,3367.016,626451.14005,2809.733,629791.24399,998.0,262072.89,1525.0,459972.75003,987.0,227971.02,1075.0,297162.10397
2021-12-22,Household,ABC,1316.0,390761.94799,3367.016,626451.14005,2809.733,629791.24399,998.0,262072.89,1525.0,459972.75003,987.0,227971.02
2021-12-22,Household,XYZ,1035.0,236027.24912,1316.0,390761.94799,3367.016,626451.14005,2809.733,629791.24399,998.0,262072.89,1525.0,459972.75003
2021-12-23,Beverages,ABC,1553.0,337934.049,1035.0,236027.24912,1316.0,390761.94799,3367.016,626451.14005,2809.733,629791.24399,998.0,262072.89
2021-12-23,Beverages,XYZ,979.0,233120.98799,1553.0,337934.049,1035.0,236027.24912,1316.0,390761.94799,3367.016,626451.14005,2809.733,629791.24399
2021-12-23,Grocery,ABC,3126.112,672210.341,979.0,233120.98799,1553.0,337934.049,1035.0,236027.24912,1316.0,390761.94799,3367.016,626451.14005
2021-12-23,Grocery,XYZ,3613.418,685789.478036,3126.112,672210.341,979.0,233120.98799,1553.0,337934.049,1035.0,236027.24912,1316.0,390761.94799
2021-12-23,Household,ABC,1380.0,386530.713,3613.418,685789.478036,3126.112,672210.341,979.0,233120.98799,1553.0,337934.049,1035.0,236027.24912
2021-12-23,Household,XYZ,1104.0,261375.04096,1380.0,386530.713,3613.418,685789.478036,3126.112,672210.341,979.0,233120.98799,1553.0,337934.049
2021-12-24,Beverages,ABC,1340.0,362440.01202,1104.0,261375.04096,1380.0,386530.713,3613.418,685789.478036,3126.112,672210.341,979.0,233120.98799
2021-12-24,Beverages,XYZ,1489.0,401997.979967,1340.0,362440.01202,1104.0,261375.04096,1380.0,386530.713,3613.418,685789.478036,3126.112,672210.341
2021-12-24,Grocery,ABC,7787.289,2035445.463,1489.0,401997.979967,1340.0,362440.01202,1104.0,261375.04096,1380.0,386530.713,3613.418,685789.478036
2021-12-24,Grocery,XYZ,4525.658,883682.91085,7787.289,2035445.463,1489.0,401997.979967,1340.0,362440.01202,1104.0,261375.04096,1380.0,386530.713
2021-12-24,Household,ABC,1311.0,375605.32612,4525.658,883682.91085,7787.289,2035445.463,1489.0,401997.979967,1340.0,362440.01202,1104.0,261375.04096
2021-12-24,Household,XYZ,1462.0,355010.1929,1311.0,375605.32612,4525.658,883682.91085,7787.289,2035445.463,1489.0,401997.979967,1340.0,362440.01202
2021-12-25,Beverages,ABC,936.0,218543.25,1462.0,355010.1929,1311.0,375605.32612,4525.658,883682.91085,7787.289,2035445.463,1489.0,401997.979967
2021-12-25,Beverages,XYZ,1028.0,247575.33,936.0,218543.25,1462.0,355010.1929,1311.0,375605.32612,4525.658,883682.91085,7787.289,2035445.463
2021-12-25,Grocery,ABC,1968.767,388933.152,1028.0,247575.33,936.0,218543.25,1462.0,355010.1929,1311.0,375605.32612,4525.658,883682.91085
2021-12-25,Grocery,XYZ,3841.522,690893.14,1968.767,388933.152,1028.0,247575.33,936.0,218543.25,1462.0,355010.1929,1311.0,375605.32612
2021-12-25,Household,ABC,913.0,247041.0,3841.522,690893.14,1968.767,388933.152,1028.0,247575.33,936.0,218543.25,1462.0,355010.1929
2021-12-25,Household,XYZ,1182.0,290445.0,913.0,247041.0,3841.522,690893.14,1968.767,388933.152,1028.0,247575.33,936.0,218543.25
2021-12-26,Beverages,ABC,778.0,188772.78,1182.0,290445.0,913.0,247041.0,3841.522,690893.14,1968.767,388933.152,1028.0,247575.33
2021-12-26,Beverages,XYZ,998.0,230062.26,778.0,188772.78,1182.0,290445.0,913.0,247041.0,3841.522,690893.14,1968.767,388933.152
2021-12-26,Grocery,ABC,1884.134,388387.732,998.0,230062.26,778.0,188772.78,1182.0,290445.0,913.0,247041.0,3841.522,690893.14
2021-12-26,Grocery,XYZ,3534.533,633325.412,1884.134,388387.732,998.0,230062.26,778.0,188772.78,1182.0,290445.0,913.0,247041.0
2021-12-26,Household,ABC,865.0,203717.5,3534.533,633325.412,1884.134,388387.732,998.0,230062.26,778.0,188772.78,1182.0,290445.0
2021-12-26,Household,XYZ,1399.0,347934.01,865.0,203717.5,3534.533,633325.412,1884.134,388387.732,998.0,230062.26,778.0,188772.78
2021-12-27,Beverages,ABC,928.0,201607.0,1399.0,347934.01,865.0,203717.5,3534.533,633325.412,1884.134,388387.732,998.0,230062.26
2021-12-27,Beverages,XYZ,964.0,234238.29,928.0,201607.0,1399.0,347934.01,865.0,203717.5,3534.533,633325.412,1884.134,388387.732
2021-12-27,Grocery,ABC,2135.612,413624.166,964.0,234238.29,928.0,201607.0,1399.0,347934.01,865.0,203717.5,3534.533,633325.412
2021-12-27,Grocery,XYZ,3114.201,585043.229,2135.612,413624.166,964.0,234238.29,928.0,201607.0,1399.0,347934.01,865.0,203717.5
2021-12-27,Household,ABC,909.0,241226.0,3114.201,585043.229,2135.612,413624.166,964.0,234238.29,928.0,201607.0,1399.0,347934.01
2021-12-27,Household,XYZ,1162.0,260726.23098,909.0,241226.0,3114.201,585043.229,2135.612,413624.166,964.0,234238.29,928.0,201607.0
2021-12-28,Beverages,ABC,1031.0,221009.61,1162.0,260726.23098,909.0,241226.0,3114.201,585043.229,2135.612,413624.166,964.0,234238.29
2021-12-28,Beverages,XYZ,960.0,230322.09398,1031.0,221009.61,1162.0,260726.23098,909.0,241226.0,3114.201,585043.229,2135.612,413624.166
2021-12-28,Grocery,ABC,2541.979,524658.572,960.0,230322.09398,1031.0,221009.61,1162.0,260726.23098,909.0,241226.0,3114.201,585043.229
2021-12-28,Grocery,XYZ,2976.802,539183.52,2541.979,524658.572,960.0,230322.09398,1031.0,221009.61,1162.0,260726.23098,909.0,241226.0
2021-12-28,Household,ABC,1074.0,272058.0,2976.802,539183.52,2541.979,524658.572,960.0,230322.09398,1031.0,221009.61,1162.0,260726.23098
2021-12-28,Household,XYZ,950.0,230208.0,1074.0,272058.0,2976.802,539183.52,2541.979,524658.572,960.0,230322.09398,1031.0,221009.61
2021-12-29,Beverages,ABC,1046.0,253871.24599999998,950.0,230208.0,1074.0,272058.0,2976.802,539183.52,2541.979,524658.572,960.0,230322.09398
2021-12-29,Beverages,XYZ,971.0,231117.13,1046.0,253871.24599999998,950.0,230208.0,1074.0,272058.0,2976.802,539183.52,2541.979,524658.572
2021-12-29,Grocery,ABC,3166.758,699701.469,971.0,231117.13,1046.0,253871.24599999998,950.0,230208.0,1074.0,272058.0,2976.802,539183.52
2021-12-29,Grocery,XYZ,4064.3,779442.332,3166.758,699701.469,971.0,231117.13,1046.0,253871.24599999998,950.0,230208.0,1074.0,272058.0
2021-12-29,Household,ABC,977.0,259719.0,4064.3,779442.332,3166.758,699701.469,971.0,231117.13,1046.0,253871.24599999998,950.0,230208.0
2021-12-29,Household,XYZ,1256.0,326213.0,977.0,259719.0,4064.3,779442.332,3166.758,699701.469,971.0,231117.13,1046.0,253871.24599999998
